<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
017_6_3477088158_atp8	0.032	No mitochondrial presequence	11(MPP)	0.000	39-43,75-79,86-90	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
018_6_3477088158_atp8	0.018	No mitochondrial presequence	84(MPP)	0.048	81-85,86-90	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
019_6_3477088158_atp8	0.180	No mitochondrial presequence	17(MPP)	0.118	41-45,51-55	7-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
020_6_3477088158_atp8	0.112	No mitochondrial presequence	25(MPP)	0.040	38-42,76-80	10-20-low	-	21-26	-	-	-	-	-	-	-	-	-	-	-	-	
021_6_3477088158_atp8	0.088	No mitochondrial presequence	11(MPP)	0.000	33-37,37-41,41-45,79-83,84-88	4-15-low	-	-	-	-	-	-	21-26	-	-	-	-	-	-	-	
022_6_3477088158_atp8	0.131	No mitochondrial presequence	6(MPP)	0.167	11-15,94-98	4-13-high	-	2-7	-	-	-	-	-	-	-	-	-	-	-	-	
023_6_3477088158_atp8	0.046	No mitochondrial presequence	43(MPP)	0.140	15-19,28-32,58-62,71-75	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
024_6_3477088158_atp8	0.049	No mitochondrial presequence	28(MPP), 29(Icp55)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
025_6_3477088158_atp8	0.034	No mitochondrial presequence	36(MPP)	-0.028	50-54,55-59,94-98	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
026_6_3477088158_atp8	0.052	No mitochondrial presequence	15(MPP)	0.267	32-36,64-68,89-93	20-29-high	-	-	-	-	-	-	-	-	22-27	-	-	-	-	-	
027_6_3477088158_atp8	0.043	No mitochondrial presequence	56(MPP)	-0.018	53-57,92-96	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
028_6_3477088158_atp8	0.006	No mitochondrial presequence	48(MPP)	-0.021	26-30,45-49,63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
029_6_3477088158_atp8	0.018	No mitochondrial presequence	44(MPP)	0.091	62-66	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
030_6_3477088158_atp8	0.026	No mitochondrial presequence	53(MPP)	-0.038	28-32,50-54,88-92,93-97	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
031_6_3477088158_atp8	0.006	No mitochondrial presequence	26(MPP)	-0.077	31-35,48-52,76-80	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
032_6_3477088158_atp8	0.038	No mitochondrial presequence	87(MPP)	0.011	3-7,43-47,46-50,84-88,89-93	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	3-8	-	
033_6_3477088158_atp8	0.022	No mitochondrial presequence	17(MPP)	0.000	14-18,39-43,43-47,46-50,70-74	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
034_6_3477088158_atp8	0.015	No mitochondrial presequence	21(MPP)	0.048	13-17,38-42	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
035_6_3477088158_atp8	0.031	No mitochondrial presequence	22(MPP)	0.045		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
036_6_3477088158_atp8	0.001	No mitochondrial presequence	11(MPP)	0.091	43-47,91-95,96-100	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
037_6_3477088158_atp8	0.180	No mitochondrial presequence	33(MPP)	0.000	31-35	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
038_6_3477088158_atp8	0.001	No mitochondrial presequence	88(MPP)	-0.023	85-89,90-94	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
039_6_3477088158_atp8	0.043	No mitochondrial presequence	36(MPP)	-0.056		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
040_6_3477088158_atp8	0.050	No mitochondrial presequence	17(MPP)	0.000	7-11,57-61,95-99	11-22-low	-	-	-	-	-	-	14-19	-	-	-	-	-	-	-	
041_6_3477088158_atp8	0.004	No mitochondrial presequence	52(MPP)	-0.038	17-21	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
042_6_3477088158_atp8	0.090	No mitochondrial presequence	34(MPP)	0.059	59-63,66-70	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
043_6_3477088158_atp8	0.001	No mitochondrial presequence	70(MPP)	-0.100		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
044_6_3477088158_atp8	0.136	No mitochondrial presequence	37(MPP)	0.027	3-7,31-35,34-38,52-56	14-23-high	-	-	-	14-19	3-8	-	-	-	-	-	-	-	-	-	
045_6_3477088158_atp8	0.374	No mitochondrial presequence	22(MPP)	0.136	2-6,7-11,12-16,19-23,79-83,84-88	14-23-high	-	-	-	-	-	-	-	-	-	-	-	6-11,11-16,18-23	-	-	
046_6_3477088158_atp8	0.033	No mitochondrial presequence	34(MPP)	0.059	89-93	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
047_6_3477088158_atp8	0.489	Possessing mitochondrial presequence	34(MPP)	0.118	22-26,26-30,31-35	18-29-high	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
048_6_3477088158_atp8	0.024	No mitochondrial presequence	30(MPP)	0.067	27-31,62-66,65-69,68-72	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
049_6_3477088158_atp8	0.139	No mitochondrial presequence	19(MPP)	0.105	64-68,89-93	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
050_6_3477088158_atp8	0.128	No mitochondrial presequence	19(MPP)	-0.105	1-5,50-54,53-57,91-95,96-100	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
051_6_3477088158_atp8	0.167	No mitochondrial presequence	88(MPP)	0.057	2-6,47-51,85-89,90-94	17-29-low	-	-	-	-	-	-	-	7-12	-	6-11	-	-	-	-	
052_6_3477088158_atp8	0.003	No mitochondrial presequence	59(MPP)	-0.119	15-19	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
053_6_3477088158_atp8	0.030	No mitochondrial presequence	8(MPP)	0.250	42-46,67-71,79-83,82-86	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
054_6_3477088158_atp8	0.153	No mitochondrial presequence	52(MPP)	0.038	36-40,53-57	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
055_6_3477088158_atp8	0.001	No mitochondrial presequence	85(MPP)	-0.071	27-31	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
056_6_3477088158_atp8	0.304	No mitochondrial presequence	80(MPP)	-0.013		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
057_6_3477088158_atp8	0.035	No mitochondrial presequence	23(MPP)	0.043	14-18,69-73,74-78,88-92	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
058_6_3477088158_atp8	0.343	No mitochondrial presequence	18(MPP)	0.111	15-19,31-35,35-39,38-42,52-56,84-88	11-20-high	-	-	-	-	-	-	2-7	-	-	1-6	-	14-19	-	-	
059_6_3477088158_atp8	0.064	No mitochondrial presequence	16(MPP)	0.000	14-18,33-37,56-60	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
060_6_3477088158_atp8	0.001	No mitochondrial presequence	60(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
061_6_3477088158_atp8	0.163	No mitochondrial presequence	70(MPP)	0.043	3-7,68-72	2-11-low	-	-	-	12-17	-	-	-	-	-	-	-	2-7	3-8	-	
062_6_3477088158_atp8	0.402	Possessing mitochondrial presequence	85(MPP)	0.094	8-12,13-17,82-86,87-91	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
063_6_3477088158_atp8	0.096	No mitochondrial presequence	20(MPP)	0.100	3-7,28-32,93-97	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
064_6_3477088158_atp8	0.003	No mitochondrial presequence	9(MPP)	0.000	6-10,18-22,67-71	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
065_6_3477088158_atp8	0.441	Possessing mitochondrial presequence	18(MPP)	0.111	42-46,62-66,91-95	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
066_6_3477088158_atp8	0.011	No mitochondrial presequence	48(MPP)	-0.104	21-25	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
067_6_3477088158_atp8	0.199	No mitochondrial presequence	25(MPP)	0.080	17-21,27-31	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
068_6_3477088158_atp8	0.002	No mitochondrial presequence	43(MPP)	-0.093	55-59,65-69,69-73,72-76	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
069_6_3477088158_atp8	0.002	No mitochondrial presequence	24(MPP)	-0.167	82-86,87-91	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
070_6_3477088158_atp8	0.016	No mitochondrial presequence	24(MPP)	0.125	45-49	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	24-29	
071_6_3477088158_atp8	0.005	No mitochondrial presequence	11(MPP)	0.182	8-12,62-66,87-91	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
072_6_3477088158_atp8	0.016	No mitochondrial presequence	41(MPP)	0.049	77-81,82-86	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
073_6_3477088158_atp8	0.004	No mitochondrial presequence	73(MPP)	0.055		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
074_6_3477088158_atp8	0.036	No mitochondrial presequence	51(MPP)	0.000	48-52,84-88	2-12-low	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
075_6_3477088158_atp8	0.028	No mitochondrial presequence	40(MPP)	-0.050	26-30,49-53,87-91,92-96	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
076_6_3477088158_atp8	0.040	No mitochondrial presequence	28(MPP)	-0.036	78-82	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
077_6_3477088158_atp8	0.051	No mitochondrial presequence	35(MPP)	0.086	19-23	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
078_6_3477088158_atp8	0.034	No mitochondrial presequence	19(MPP)	-0.053	19-23	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
079_6_3477088158_atp8	0.024	No mitochondrial presequence	86(MPP)	0.023	2-6,15-19,30-34,35-39	7-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
080_6_3477088158_atp8	0.097	No mitochondrial presequence	23(MPP)	0.043	3-7,55-59,58-62	16-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
081_6_3477088158_atp8	0.051	No mitochondrial presequence	10(MPP)	0.000	7-11,51-55,64-68	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
082_6_3477088158_atp8	0.027	No mitochondrial presequence	88(MPP)	0.023	37-41,85-89,90-94	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
083_6_3477088158_atp8	0.009	No mitochondrial presequence	40(MPP)	-0.100	17-21,40-44,47-51,79-83	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
084_6_3477088158_atp8	0.137	No mitochondrial presequence	42(MPP), 43(Icp55)	0.048	4-8,36-40	1-10-high	-	-	-	-	4-9	-	-	-	-	-	-	-	-	-	
085_6_3477088158_atp8	0.087	No mitochondrial presequence	19(MPP)	0.000	2-6,87-91	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
086_6_3477088158_atp8	0.054	No mitochondrial presequence	18(MPP)	0.111	90-94,95-99	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
087_6_3477088158_atp8	0.203	No mitochondrial presequence	42(MPP)	0.071	3-7,6-10,65-69,68-72	6-15-high	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
088_6_3477088158_atp8	0.038	No mitochondrial presequence	15(MPP)	0.067	52-56,90-94,95-99	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
089_6_3477088158_atp8	0.001	No mitochondrial presequence	88(MPP)	-0.023	4-8,85-89,90-94	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
090_6_3477088158_atp8	0.039	No mitochondrial presequence	40(MPP)	0.075		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
091_6_3477088158_atp8	0.145	No mitochondrial presequence	27(MPP)	0.074	19-23,88-92,93-97	7-16-low	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
092_6_3477088158_atp8	0.590	Possessing mitochondrial presequence	10(MPP)	0.200	7-11,36-40,72-76,80-84	9-18-high	-	-	-	-	7-12	-	-	-	-	-	-	-	-	-	
093_6_3477088158_atp8	0.002	No mitochondrial presequence	18(MPP)	-0.111	35-39,39-43	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
094_6_3477088158_atp8	0.009	No mitochondrial presequence	66(MPP)	-0.045		2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
095_6_3477088158_atp8	0.221	No mitochondrial presequence	10(MPP), 11(Icp55)	0.200	4-8,7-11,43-47	3-14-high	-	-	-	-	4-9	-	-	-	-	-	-	-	-	-	
096_6_3477088158_atp8	0.011	No mitochondrial presequence	28(MPP)	0.000	17-21,42-46,60-64	16-25-low	-	-	-	-	-	-	-	-	15-20	-	-	-	-	-	
097_6_3477088158_atp8	0.059	No mitochondrial presequence	33(MPP)	0.061	30-34,82-86,87-91	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
098_6_3477088158_atp8	0.338	No mitochondrial presequence	12(MPP)	0.083	94-98	3-12-low	-	8-13	10-15	-	-	6-11	-	-	-	-	-	-	-	5-10	
099_6_3477088158_atp8	0.222	No mitochondrial presequence	15(MPP)	0.200	8-12,35-39	4-13-high	-	-	-	-	-	-	-	-	3-8	-	-	-	8-13	-	
100_6_3477088158_atp8	0.060	No mitochondrial presequence	44(MPP)	0.045	41-45,80-84,85-89	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
101_6_3477088158_atp8	0.013	No mitochondrial presequence	45(MPP)	-0.111	36-40	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
102_6_3477088158_atp8	0.004	No mitochondrial presequence	54(MPP)	0.037	51-55	9-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
103_6_3477088158_atp8	0.034	No mitochondrial presequence	41(MPP)	0.098	3-7,18-22,27-31,77-81,82-86	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
104_6_3477088158_atp8	0.025	No mitochondrial presequence	56(MPP)	-0.107	4-8,91-95,96-100	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
105_6_3477088158_atp8	0.172	No mitochondrial presequence	42(MPP)	0.000	51-55,89-93,94-98	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
106_6_3477088158_atp8	0.041	No mitochondrial presequence	11(MPP)	0.000	82-86,85-89	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
107_6_3477088158_atp8	0.082	No mitochondrial presequence	64(MPP), 72(Oct1)	0.016	61-65,79-83,86-90	2-11-high	-	-	-	-	-	-	-	-	5-10	-	-	-	-	-	
108_6_3477088158_atp8	0.016	No mitochondrial presequence	85(MPP)	0.000	60-64	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
109_6_3477088158_atp8	0.022	No mitochondrial presequence	30(MPP)	0.067	83-87	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
110_6_3477088158_atp8	0.073	No mitochondrial presequence	18(MPP)	0.056	6-10,12-16,25-29,29-33,34-38,44-48,82-86,87-91	12-23-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
111_6_3477088158_atp8	0.055	No mitochondrial presequence	54(MPP)	0.074	34-38,76-80,79-83	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
112_6_3477088158_atp8	0.067	No mitochondrial presequence	29(MPP)	0.103	26-30,31-35,65-69,87-91	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
113_6_3477088158_atp8	0.099	No mitochondrial presequence	16(MPP)	0.125	24-28,56-60	2-11-low	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-	
114_6_3477088158_atp8	0.011	No mitochondrial presequence	23(MPP)	0.087		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
115_6_3477088158_atp8	0.149	No mitochondrial presequence	44(MPP)	0.045	19-23,95-99	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
116_6_3477088158_atp8	0.008	No mitochondrial presequence	22(MPP)	0.000	19-23	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
117_6_3477088158_atp8	0.102	No mitochondrial presequence	29(MPP), 30(Icp55)	0.034	21-25,56-60	5-14-low	-	-	-	-	21-26	-	-	-	-	-	-	-	-	-	
118_6_3477088158_atp8	0.002	No mitochondrial presequence	93(MPP)	-0.022	90-94,95-99	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
119_6_3477088158_atp8	0.003	No mitochondrial presequence	18(MPP)	-0.111	77-81	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
120_6_3477088158_atp8	0.354	No mitochondrial presequence	62(MPP)	0.242	23-27,41-45	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
121_6_3477088158_atp8	0.036	No mitochondrial presequence	22(MPP)	0.000	6-10,19-23,29-33,53-57,76-80	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
122_6_3477088158_atp8	0.022	No mitochondrial presequence	25(MPP)	-0.080	13-17,22-26,25-29,62-66	18-27-low	-	-	-	-	22-27	-	-	-	-	-	-	-	-	-	
123_6_3477088158_atp8	0.026	No mitochondrial presequence	43(MPP)	0.047	40-44,79-83,84-88	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
124_6_3477088158_atp8	0.002	No mitochondrial presequence	50(MPP)	-0.040	40-44,59-63	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
125_6_3477088158_atp8	0.050	No mitochondrial presequence	67(MPP)	0.060	6-10,41-45	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
126_6_3477088158_atp8	0.008	No mitochondrial presequence	42(MPP)	-0.024	7-11,18-22	10-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
127_6_3477088158_atp8	0.065	No mitochondrial presequence	34(MPP)	0.176	13-17,80-84,85-89	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
128_6_3477088158_atp8	0.133	No mitochondrial presequence	27(MPP)	0.074	40-44,96-100	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
129_6_3477088158_atp8	0.030	No mitochondrial presequence	68(MPP)	-0.015	57-61,83-87	17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
130_6_3477088158_atp8	0.002	No mitochondrial presequence	28(MPP)	-0.179	25-29,65-69	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
131_6_3477088158_atp8	0.016	No mitochondrial presequence	59(MPP)	-0.068	36-40,86-90	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
132_6_3477088158_atp8	0.001	No mitochondrial presequence	65(MPP)	-0.077	32-36	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
133_6_3477088158_atp8	0.039	No mitochondrial presequence	10(MPP)	0.200		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
134_6_3477088158_atp8	0.024	No mitochondrial presequence	20(MPP)	0.000	37-41,41-45	6-15-low	-	-	-	-	-	-	8-13	-	-	-	-	-	-	-	
135_6_3477088158_atp8	0.007	No mitochondrial presequence	37(MPP)	0.027	30-34,34-38,76-80	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
136_6_3477088158_atp8	0.131	No mitochondrial presequence	32(MPP)	0.125	3-7,20-24,23-27,42-46,96-100	11-20-low	-	-	-	4-9	20-25	-	-	-	-	-	-	-	-	-	
137_6_3477088158_atp8	0.009	No mitochondrial presequence	60(MPP)	0.067	57-61,77-81	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
138_6_3477088158_atp8	0.041	No mitochondrial presequence	46(MPP)	-0.130	55-59,70-74	14-23-low	-	-	-	-	-	-	14-19	-	-	13-18	-	-	-	-	
139_6_3477088158_atp8	0.079	No mitochondrial presequence	28(MPP)	0.071	25-29	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
140_6_3477088158_atp8	0.033	No mitochondrial presequence	18(MPP)	0.222	61-65,70-74,79-83	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
141_6_3477088158_atp8	0.025	No mitochondrial presequence	42(MPP)	0.024	40-44,78-82,83-87	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
142_6_3477088158_atp8	0.041	No mitochondrial presequence	61(MPP)	0.066	17-21,25-29,34-38	12-21-low	-	-	-	-	25-30	-	-	-	-	-	-	16-21	-	-	
143_6_3477088158_atp8	0.014	No mitochondrial presequence	21(MPP), 22(Icp55)	-0.143	43-47,91-95,96-100	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
144_6_3477088158_atp8	0.168	No mitochondrial presequence	89(MPP)	0.034	86-90,91-95	5-14-low	-	-	-	-	-	-	15-20	-	-	14-19	-	-	-	-	
145_6_3477088158_atp8	0.011	No mitochondrial presequence	71(MPP)	-0.028	76-80	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
146_6_3477088158_atp8	0.301	No mitochondrial presequence	21(MPP)	0.048	79-83,84-88	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
147_6_3477088158_atp8	0.029	No mitochondrial presequence	26(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
148_6_3477088158_atp8	0.014	No mitochondrial presequence	36(MPP)	-0.139	58-62,70-74,87-91	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
149_6_3477088158_atp8	0.044	No mitochondrial presequence	41(MPP)	0.049		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
150_6_3477088158_atp8	0.165	No mitochondrial presequence	31(MPP)	0.032	9-13,63-67	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
151_6_3477088158_atp8	0.009	No mitochondrial presequence	41(MPP)	0.024	26-30,33-37	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
152_6_3477088158_atp8	0.144	No mitochondrial presequence	19(MPP), 20(Icp55)	0.105	65-69,69-73,89-93	18-27-high	-	-	-	-	-	-	20-25	-	-	-	-	-	-	-	
153_6_3477088158_atp8	0.032	No mitochondrial presequence	11(MPP)	0.000	45-49,51-55,95-99	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
154_6_3477088158_atp8	0.040	No mitochondrial presequence	30(MPP), 31(Icp55)	0.100	16-20	10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
155_6_3477088158_atp8	0.007	No mitochondrial presequence	40(MPP)	-0.125	37-41,53-57,73-77	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
156_6_3477088158_atp8	0.037	No mitochondrial presequence	29(MPP)	-0.103	10-14,70-74	3-12-low	-	-	-	-	10-15	-	-	-	-	-	-	-	-	25-30	
157_6_3477088158_atp8	0.062	No mitochondrial presequence	25(MPP)	0.080	22-26	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
158_6_3477088158_atp8	0.018	No mitochondrial presequence	31(MPP)	-0.065	28-32,32-36,42-46,64-68,85-89	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
159_6_3477088158_atp8	0.077	No mitochondrial presequence	37(MPP), 38(Icp55)	0.081	51-55,56-60,86-90	21-30-high	-	7-12	-	-	-	-	-	-	-	-	-	-	-	-	
160_6_3477088158_atp8	0.005	No mitochondrial presequence	42(MPP)	0.071		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
161_6_3477088158_atp8	0.001	No mitochondrial presequence	81(MPP)	0.025	20-24,78-82,83-87	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
162_6_3477088158_atp8	0.075	No mitochondrial presequence	18(MPP)	0.000	62-66	11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
163_6_3477088158_atp8	0.089	No mitochondrial presequence	36(MPP)	0.056	12-16,30-34,34-38	5-14-high	-	-	-	-	-	-	-	-	-	3-8	-	-	-	-	
164_6_3477088158_atp8	0.131	No mitochondrial presequence	11(MPP)	0.000		3-12-high	-	-	-	-	-	-	-	-	24-29	-	-	-	-	-	
165_6_3477088158_atp8	0.071	No mitochondrial presequence	43(MPP)	0.116	7-11,41-45,79-83,84-88	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
166_6_3477088158_atp8	0.123	No mitochondrial presequence	24(MPP)	0.125	3-7,8-12,21-25,41-45,58-62,96-100	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	21-26	-	
167_6_3477088158_atp8	0.108	No mitochondrial presequence	82(MPP)	0.085	41-45,79-83,84-88	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
168_6_3477088158_atp8	0.246	No mitochondrial presequence	43(MPP), 44(Icp55)	0.023	7-11,32-36,36-40,40-44	6-16-high	-	-	-	-	-	-	-	-	5-10	-	-	-	-	21-26	
169_6_3477088158_atp8	0.177	No mitochondrial presequence	84(MPP)	0.107	14-18,43-47,81-85,86-90	9-18-high	-	24-29	-	-	-	-	9-14	-	-	8-13	-	13-18	-	-	
170_6_3477088158_atp8	0.162	No mitochondrial presequence	42(MPP)	0.000	6-10,23-27	16-25-low	-	-	-	-	-	-	15-20	-	-	-	-	5-10	-	14-19	
171_6_3477088158_atp8	0.022	No mitochondrial presequence	7(MPP)	0.143	35-39,45-49,92-96	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
172_6_3477088158_atp8	0.043	No mitochondrial presequence	16(MPP)	0.125	87-91,92-96	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
173_6_3477088158_atp8	0.024	No mitochondrial presequence	26(MPP)	-0.077	37-41	10-21-low	-	-	-	-	-	-	-	23-28	-	22-27	-	-	-	-	
174_6_3477088158_atp8	0.011	No mitochondrial presequence	61(MPP)	0.049		18-27-high	-	15-20	-	-	-	-	-	-	-	-	-	-	-	-	
175_6_3477088158_atp8	0.048	No mitochondrial presequence	36(MPP)	-0.028	4-8,19-23,78-82	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	19-24	-	
176_6_3477088158_atp8	0.087	No mitochondrial presequence	14(MPP)	0.071	5-9,43-47	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
177_6_3477088158_atp8	0.047	No mitochondrial presequence	58(MPP)	-0.017	41-45,70-74,78-82,90-94	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
